idSolicitud;fecha;fechaCompra
873;17/3/2020;9/6/2020
874;25/11/2020;16/10/2020
875;21/1/2020;12/10/2020
876;24/11/2020;31/12/2020
877;23/5/2020;22/4/2020
878;14/5/2020;14/1/2020
879;6/5/2020;12/12/2020
880;2/8/2020;28/7/2020
881;13/3/2020;22/7/2020
882;23/8/2020;23/9/2020
883;6/5/2020;22/6/2020
884;15/5/2020;3/11/2020
885;27/10/2020;20/3/2020
886;2/12/2020;5/5/2020
887;18/11/2020;3/6/2020
888;21/11/2020;20/4/2020
889;10/9/2020;24/5/2020
890;17/2/2020;6/7/2020
891;7/5/2020;27/10/2020
892;16/8/2020;31/7/2020
893;20/4/2020;24/2/2020
894;6/8/2020;5/2/2020
895;26/6/2020;26/8/2020
896;10/8/2020;23/9/2020
897;4/5/2020;17/11/2020
898;26/2/2020;26/2/2020
899;15/4/2020;1/2/2020
900;28/4/2020;17/5/2020
901;14/6/2020;3/9/2020
902;20/7/2020;25/8/2020
903;8/3/2020;22/4/2020
904;21/12/2020;20/10/2020
905;23/11/2020;19/6/2020
906;15/12/2020;15/1/2020
907;24/3/2020;1/8/2020
908;3/5/2020;5/2/2020
909;6/1/2020;21/3/2020
910;11/7/2020;5/3/2020
911;22/9/2020;10/2/2020
912;12/8/2020;31/12/2020
913;14/12/2020;14/4/2020
914;2/8/2020;3/12/2020
915;29/12/2020;16/12/2020
916;6/2/2020;19/9/2020
917;9/5/2020;17/1/2020
918;23/10/2020;18/12/2020
919;30/5/2020;20/12/2020
920;10/5/2020;30/7/2020
921;14/4/2020;19/9/2020
922;22/10/2020;23/8/2020
923;26/6/2020;27/6/2020
924;21/6/2020;18/2/2020
925;26/3/2020;8/6/2020
926;23/6/2020;28/1/2020
927;29/5/2020;19/9/2020
928;9/8/2020;18/4/2020
929;14/11/2020;1/5/2020
930;6/3/2020;9/3/2020
931;28/11/2020;15/5/2020
932;5/10/2020;22/3/2020
933;13/1/2020;9/9/2020
934;11/8/2020;16/5/2020
935;11/8/2020;23/7/2020
936;2/6/2020;1/11/2020
937;22/11/2020;26/9/2020
938;11/12/2020;5/1/2020
939;21/6/2020;18/7/2020
940;30/7/2020;17/11/2020
941;18/11/2020;7/3/2020
942;29/5/2020;14/6/2020
943;24/6/2020;1/7/2020
944;12/6/2020;8/8/2020
945;16/2/2020;12/6/2020
946;14/12/2020;5/12/2020
947;2/2/2020;31/12/2020
948;13/4/2020;21/10/2020
949;20/3/2020;2/7/2020
950;7/11/2020;10/3/2020
951;5/7/2020;7/8/2020
952;16/2/2020;8/6/2020
953;29/6/2020;15/11/2020
954;8/5/2020;10/2/2020
955;10/12/2020;15/11/2020
956;14/4/2020;1/8/2020
957;11/12/2020;6/10/2020
958;3/11/2020;2/9/2020
959;10/9/2020;26/2/2020
960;31/7/2020;24/5/2020
961;10/8/2020;28/5/2020
962;19/6/2020;14/5/2020
963;3/9/2020;22/1/2020
964;4/9/2020;27/3/2020
965;19/2/2020;26/10/2020
966;23/4/2020;6/9/2020
967;18/12/2020;9/2/2020
968;14/1/2020;3/6/2020
969;12/5/2020;21/7/2020
970;31/8/2020;23/11/2020
971;10/5/2020;5/4/2020
972;6/7/2020;27/10/2020
973;19/2/2020;2/10/2020
974;16/11/2020;15/9/2020
975;1/4/2020;28/3/2020
976;17/9/2020;18/2/2020
977;22/11/2020;27/4/2020
978;1/4/2020;29/11/2020
979;6/2/2020;19/4/2020
980;12/1/2020;13/6/2020
981;3/7/2020;9/3/2020
982;15/1/2020;24/7/2020
983;24/9/2020;3/3/2020
984;22/11/2020;8/6/2020
985;22/8/2020;17/9/2020
986;9/10/2020;23/8/2020
987;3/11/2020;9/6/2020
988;21/1/2020;21/3/2020
989;24/10/2020;18/5/2020
990;2/3/2020;7/4/2020
991;15/10/2020;17/2/2020
992;29/8/2020;21/1/2020
993;21/3/2020;24/10/2020
994;29/6/2020;14/6/2020
995;27/4/2020;2/2/2020
996;19/4/2020;7/6/2020
997;24/5/2020;20/3/2020
998;12/8/2020;25/10/2020
999;2/6/2020;14/12/2020
1000;2/3/2020;18/2/2020
1001;14/1/2020;22/5/2020
1002;13/1/2020;20/4/2020
1003;11/12/2020;25/12/2020
1004;5/10/2020;19/6/2020
1005;3/5/2020;20/6/2020
1006;29/1/2020;24/8/2020
1007;7/1/2020;4/4/2020
1008;4/10/2020;27/8/2020
1009;14/5/2020;31/7/2020
1010;8/3/2020;7/10/2020
1011;27/1/2020;1/9/2020
1012;25/4/2020;22/7/2020
1013;18/2/2020;28/2/2020
1014;14/11/2020;13/10/2020
1015;28/2/2020;25/11/2020
1016;30/4/2020;9/4/2020
1017;3/11/2020;27/1/2020
1018;1/10/2020;14/8/2020
1019;3/2/2020;1/11/2020
1020;15/4/2020;18/11/2020
1021;27/12/2020;23/8/2020
1022;2/4/2020;22/2/2020
1023;7/8/2020;5/2/2020
1024;5/3/2020;25/10/2020
1025;4/6/2020;6/1/2020
1026;30/5/2020;27/4/2020
1027;10/12/2020;8/8/2020
1028;22/9/2020;19/1/2020
1029;3/5/2020;15/12/2020
1030;9/2/2020;23/12/2020
1031;30/10/2020;28/5/2020
1032;29/6/2020;4/9/2020
1033;24/8/2020;31/3/2020
1034;17/9/2020;18/1/2020
1035;10/3/2020;17/3/2020
1036;29/6/2020;27/4/2020
1037;13/3/2020;28/4/2020
1038;2/8/2020;1/12/2020
1039;8/10/2020;24/6/2020
1040;27/2/2020;16/7/2020
1041;8/12/2020;30/8/2020
1042;12/12/2020;15/1/2020
1043;23/6/2020;14/11/2020
1044;26/11/2020;3/9/2020
1045;2/11/2020;26/3/2020
1046;12/7/2020;7/12/2020
1047;1/7/2020;16/12/2020
1048;28/12/2020;29/3/2020
1049;4/11/2020;17/9/2020
1050;16/9/2020;31/12/2020
1051;29/6/2020;9/2/2020
1052;13/1/2020;9/5/2020
1053;28/4/2020;14/9/2020
1054;15/2/2020;12/3/2020
1055;7/6/2020;14/6/2020
1056;22/4/2020;21/9/2020
1057;9/11/2020;27/8/2020
1058;25/1/2020;19/12/2020
1059;14/2/2020;3/2/2020
1060;31/3/2020;19/12/2020
1061;7/2/2020;31/8/2020
1062;14/9/2020;16/10/2020
1063;8/10/2020;1/7/2020
1064;20/8/2020;8/1/2020
1065;27/5/2020;3/12/2020
1066;8/5/2020;15/9/2020
1067;10/2/2020;23/2/2020
1068;13/3/2020;20/7/2020
1069;29/12/2020;23/9/2020
1070;29/10/2020;28/8/2020
1071;4/8/2020;23/5/2020
1072;23/9/2020;13/9/2020
1073;15/1/2020;28/9/2020
1074;28/10/2020;15/8/2020
1075;11/5/2020;12/11/2020
1076;2/9/2020;26/1/2020
1077;13/3/2020;18/8/2020
1078;12/9/2020;9/11/2020
1079;22/6/2020;7/3/2020
1080;6/11/2020;23/2/2020
1081;4/1/2020;15/7/2020
1082;31/12/2020;24/12/2020
1083;10/11/2020;26/5/2020
1084;3/12/2020;30/3/2020
1085;14/11/2020;25/5/2020
1086;13/8/2020;28/10/2020
1087;5/6/2020;13/10/2020
1088;30/10/2020;14/8/2020
1089;28/10/2020;1/7/2020
1090;15/2/2020;8/5/2020
1091;15/4/2020;15/4/2020
1092;14/9/2020;19/3/2020
1093;19/2/2020;19/4/2020
1094;18/10/2020;16/2/2020
1095;22/8/2020;26/8/2020
1096;18/7/2020;8/10/2020
1097;17/9/2020;28/10/2020
1098;24/1/2020;23/11/2020
1099;11/3/2020;29/9/2020
1100;25/12/2020;22/12/2020
1101;29/5/2020;15/8/2020
1102;3/4/2020;19/9/2020
1103;25/11/2020;31/1/2020
1104;20/11/2020;3/1/2020
1105;9/8/2020;25/3/2020
1106;23/5/2020;5/1/2020
1107;10/11/2020;21/5/2020
1108;16/4/2020;19/7/2020
1109;17/10/2020;7/4/2020
1110;22/7/2020;11/3/2020
1111;22/3/2020;25/7/2020
1112;7/9/2020;3/4/2020
1113;1/2/2020;13/1/2020
1114;31/3/2020;11/6/2020
1115;3/3/2020;3/1/2020
1116;2/11/2020;28/10/2020
1117;11/12/2020;16/11/2020
1118;11/7/2020;12/1/2020
1119;13/5/2020;5/3/2020
1120;11/3/2020;25/5/2020
1121;17/6/2020;13/12/2020
1122;21/10/2020;23/4/2020
1123;21/2/2020;9/3/2020
1124;16/2/2020;24/12/2020
1125;22/11/2020;14/8/2020
1126;28/6/2020;11/11/2020
1127;14/9/2020;30/5/2020
1128;30/9/2020;13/12/2020
1129;24/2/2020;1/3/2020
1130;7/9/2020;17/12/2020
1131;29/12/2020;22/6/2020
1132;22/3/2020;21/1/2020
1133;30/1/2020;26/10/2020
1134;30/8/2020;7/1/2020
1135;2/10/2020;17/5/2020
1136;19/2/2020;1/10/2020
1137;26/11/2020;11/4/2020
1138;15/10/2020;3/1/2020
1139;27/8/2020;17/4/2020
1140;24/5/2020;2/5/2020
1141;1/9/2020;16/5/2020
1142;12/9/2020;30/3/2020
1143;4/1/2020;30/1/2020
1144;7/7/2020;8/10/2020
1145;30/10/2020;8/3/2020
1146;24/6/2020;10/12/2020
1147;27/7/2020;2/1/2020
1148;12/12/2020;26/4/2020
1149;30/12/2020;2/5/2020
1150;1/9/2020;29/2/2020
1151;15/7/2020;4/9/2020
1152;2/5/2020;2/12/2020
1153;31/3/2020;27/7/2020
1154;13/1/2020;8/7/2020
1155;28/6/2020;15/11/2020
1156;9/1/2020;17/2/2020
1157;30/7/2020;6/8/2020
1158;24/2/2020;18/4/2020
1159;20/1/2020;21/6/2020
1160;18/6/2020;11/2/2020
1161;23/3/2020;7/2/2020
1162;26/5/2020;24/10/2020
1163;21/8/2020;22/7/2020
1164;1/5/2020;30/9/2020
1165;17/11/2020;11/7/2020
1166;7/1/2020;17/4/2020
1167;4/4/2020;25/11/2020
1168;5/5/2020;21/11/2020
1169;4/9/2020;27/7/2020
1170;21/2/2020;18/1/2020
1171;29/1/2020;23/7/2020
1172;26/1/2020;11/10/2020
1173;5/5/2020;28/2/2020
1174;2/12/2020;8/7/2020
1175;27/11/2020;16/12/2020
1176;16/2/2020;25/10/2020
1177;7/2/2020;6/1/2020
1178;7/6/2020;4/7/2020
1179;27/8/2020;15/7/2020
1180;8/6/2020;3/8/2020
1181;21/10/2020;14/11/2020
1182;19/6/2020;8/10/2020
1183;21/7/2020;1/2/2020
1184;2/3/2020;15/7/2020
1185;4/2/2020;19/12/2020
1186;24/11/2020;4/4/2020
1187;8/5/2020;1/7/2020
1188;21/10/2020;10/12/2020
1189;12/11/2020;16/6/2020
1190;17/11/2020;20/8/2020
1191;16/12/2020;21/6/2020
1192;24/6/2020;15/7/2020
1193;26/6/2020;25/10/2020
1194;26/11/2020;21/9/2020
1195;20/3/2020;10/1/2020
1196;4/3/2020;3/5/2020
1197;18/5/2020;24/7/2020
1198;22/4/2020;5/4/2020
1199;28/5/2020;15/9/2020
1200;5/4/2020;18/1/2020
1201;10/12/2020;11/4/2020
1202;13/11/2020;24/1/2020
1203;17/11/2020;20/7/2020
1204;17/9/2020;17/10/2020
1205;20/10/2020;5/5/2020
1206;21/7/2020;14/11/2020
1207;27/12/2020;24/3/2020
1208;27/1/2020;20/10/2020
1209;27/11/2020;6/2/2020
1210;12/8/2020;24/5/2020
1211;31/3/2020;8/10/2020
1212;2/4/2020;1/1/2020
1213;7/7/2020;1/11/2020
1214;24/12/2020;12/2/2020
1215;12/3/2020;11/3/2020
1216;6/2/2020;15/10/2020
1217;2/3/2020;5/12/2020
1218;15/4/2020;28/12/2020
1219;31/1/2020;22/7/2020
1220;15/8/2020;19/2/2020
1221;20/6/2020;4/8/2020
1222;29/6/2020;21/3/2020
1223;17/3/2020;20/12/2020
1224;6/8/2020;20/4/2020
1225;22/7/2020;11/7/2020
1226;18/2/2020;23/9/2020
1227;20/12/2020;24/12/2020
1228;5/5/2020;5/7/2020
1229;26/6/2020;15/4/2020
1230;29/11/2020;22/4/2020
1231;7/12/2020;7/6/2020
1232;18/11/2020;4/7/2020
1233;21/6/2020;27/10/2020
1234;18/11/2020;28/1/2020
1235;2/1/2020;7/7/2020
1236;19/10/2020;1/8/2020
1237;16/11/2020;26/9/2020
1238;28/9/2020;30/7/2020
1239;12/4/2020;19/4/2020
1240;20/12/2020;1/8/2020
1241;25/7/2020;30/12/2020
1242;11/4/2020;13/9/2020
1243;28/2/2020;25/7/2020
1244;3/2/2020;21/8/2020
1245;14/11/2020;8/7/2020
1246;13/4/2020;5/7/2020
1247;3/9/2020;23/1/2020
1248;8/8/2020;21/3/2020
1249;4/3/2020;5/9/2020
1250;20/11/2020;20/7/2020
1251;5/7/2020;4/10/2020
1252;7/9/2020;25/1/2020
1253;9/6/2020;13/11/2020
1254;29/2/2020;4/11/2020
1255;21/7/2020;26/3/2020
1256;20/12/2020;14/6/2020
1257;2/10/2020;26/4/2020
1258;18/9/2020;3/8/2020
1259;28/12/2020;22/9/2020
1260;14/11/2020;22/9/2020
1261;18/9/2020;25/4/2020
1262;23/1/2020;18/9/2020
1263;5/8/2020;23/10/2020
1264;5/1/2020;17/6/2020
1265;2/8/2020;7/10/2020
1266;31/3/2020;9/12/2020
1267;9/7/2020;14/1/2020
1268;24/11/2020;26/3/2020
1269;30/10/2020;9/5/2020
1270;9/4/2020;17/12/2020
1271;10/1/2020;4/3/2020
1272;11/1/2020;31/7/2020
1273;29/7/2020;17/3/2020
1274;19/11/2020;19/5/2020
1275;9/6/2020;22/6/2020
1276;9/2/2020;7/7/2020
1277;21/6/2020;14/11/2020
1278;20/7/2020;25/1/2020
1279;24/3/2020;21/10/2020
1280;23/8/2020;30/3/2020
1281;19/5/2020;23/8/2020
1282;20/8/2020;2/10/2020
1283;3/2/2020;1/8/2020
1284;24/6/2020;23/8/2020
1285;4/7/2020;7/4/2020
1286;30/5/2020;27/12/2020
1287;28/3/2020;27/3/2020
1288;3/4/2020;30/6/2020
1289;19/12/2020;4/4/2020
1290;7/1/2020;12/6/2020
1291;7/4/2020;23/7/2020
1292;12/5/2020;25/9/2020
1293;20/3/2020;30/12/2020
1294;29/2/2020;27/4/2020
1295;12/10/2020;13/2/2020
1296;30/3/2020;9/7/2020
1297;14/3/2020;23/9/2020
1298;23/3/2020;14/9/2020
1299;26/4/2020;30/5/2020
1300;12/4/2020;3/11/2020
1301;5/3/2020;4/12/2020
1302;26/10/2020;23/4/2020
1303;12/3/2020;5/6/2020
1304;9/2/2020;13/3/2020
1305;9/1/2020;6/8/2020
1306;21/3/2020;11/5/2020
1307;9/2/2020;25/10/2020
1308;2/1/2020;27/10/2020
1309;13/8/2020;20/1/2020
1310;30/1/2020;21/9/2020
1311;11/8/2020;28/1/2020
1312;21/3/2020;14/5/2020
1313;2/10/2020;18/10/2020
1314;14/3/2020;22/7/2020
1315;28/2/2020;18/8/2020
1316;5/8/2020;11/12/2020
1317;25/6/2020;31/10/2020
1318;17/9/2020;11/3/2020
1319;1/1/2020;2/4/2020
1320;20/12/2020;30/3/2020
1321;10/7/2020;15/12/2020
1322;19/7/2020;31/1/2020
1323;13/1/2020;7/11/2020
1324;1/12/2020;28/9/2020
1325;29/9/2020;30/12/2020
1326;16/9/2020;10/4/2020
1327;21/1/2020;12/5/2020
1328;18/6/2020;12/5/2020
1329;8/11/2020;8/9/2020
1330;10/10/2020;25/8/2020
1331;25/10/2020;20/9/2020
1332;24/7/2020;4/4/2020
1333;14/1/2020;13/6/2020
1334;23/9/2020;1/1/2020
1335;21/2/2020;10/12/2020
1336;19/6/2020;19/12/2020
1337;26/9/2020;18/2/2020
1338;29/10/2020;28/5/2020
1339;19/5/2020;10/5/2020
1340;23/1/2020;14/10/2020
1341;30/12/2020;9/10/2020
1342;30/5/2020;24/8/2020
1343;23/2/2020;27/8/2020
1344;13/12/2020;25/7/2020
1345;19/10/2020;10/6/2020
1346;6/8/2020;17/6/2020
1347;28/5/2020;10/7/2020
1348;20/7/2020;30/10/2020
1349;23/1/2020;28/5/2020
1350;27/2/2020;16/1/2020
1351;14/9/2020;31/3/2020
1352;27/5/2020;20/8/2020
1353;17/1/2020;16/9/2020
1354;25/12/2020;7/4/2020
1355;24/7/2020;22/10/2020
1356;10/1/2020;6/11/2020
1357;15/5/2020;23/1/2020
1358;31/5/2020;9/12/2020
1359;3/11/2020;2/9/2020
1360;28/9/2020;7/2/2020
1361;28/11/2020;23/1/2020
1362;24/2/2020;20/2/2020
1363;2/8/2020;15/6/2020
1364;24/8/2020;4/8/2020
1365;17/2/2020;17/11/2020
1366;14/12/2020;11/1/2020
1367;27/11/2020;26/3/2020
1368;25/3/2020;9/10/2020
1369;11/12/2020;28/3/2020
1370;26/3/2020;7/7/2020
1371;26/6/2020;1/6/2020
1372;21/1/2020;29/5/2020
1373;19/11/2020;11/2/2020
1374;15/9/2020;20/11/2020
1375;2/8/2020;3/9/2020
1376;4/12/2020;22/3/2020
1377;2/3/2020;6/10/2020
1378;1/1/2020;6/11/2020
1379;20/2/2020;23/3/2020
1380;16/10/2020;30/6/2020
1381;1/6/2020;10/11/2020
1382;2/2/2020;25/6/2020
1383;11/11/2020;6/3/2020
1384;9/12/2020;19/3/2020
1385;9/6/2020;13/11/2020
1386;13/7/2020;19/8/2020
1387;24/7/2020;25/1/2020
1388;27/3/2020;12/9/2020
1389;21/3/2020;11/2/2020
1390;3/1/2020;18/2/2020
1391;27/5/2020;11/10/2020
1392;9/5/2020;5/2/2020
1393;15/12/2020;14/6/2020
1394;7/6/2020;30/1/2020
1395;20/10/2020;26/11/2020
1396;16/1/2020;21/11/2020
1397;4/9/2020;3/8/2020
1398;17/6/2020;13/8/2020
1399;17/4/2020;19/1/2020
1400;10/12/2020;7/8/2020
1401;14/12/2020;3/3/2020
1402;19/11/2020;14/6/2020
1403;19/11/2020;22/1/2020
1404;6/8/2020;13/7/2020
1405;12/12/2020;18/12/2020
1406;31/3/2020;8/12/2020
1407;30/10/2020;6/6/2020
1408;2/5/2020;10/3/2020
1409;25/5/2020;10/9/2020
1410;21/1/2020;21/3/2020
1411;7/7/2020;18/9/2020
1412;2/3/2020;18/6/2020
1413;15/5/2020;10/7/2020
1414;28/7/2020;24/8/2020
1415;13/5/2020;7/6/2020
1416;21/2/2020;17/3/2020
1417;9/7/2020;20/1/2020
1418;18/8/2020;9/4/2020
1419;14/5/2020;18/12/2020
1420;6/3/2020;6/7/2020
1421;24/7/2020;17/2/2020
1422;18/3/2020;15/11/2020
1423;27/8/2020;21/9/2020
1424;6/5/2020;18/6/2020
1425;11/6/2020;27/4/2020
1426;26/7/2020;16/2/2020
1427;24/5/2020;12/3/2020
1428;1/8/2020;13/10/2020
1429;26/1/2020;6/8/2020
1430;6/9/2020;19/4/2020
1431;3/9/2020;13/7/2020
1432;24/8/2020;26/2/2020
1433;17/6/2020;25/4/2020
1434;11/9/2020;11/5/2020
1435;18/8/2020;9/10/2020
1436;1/6/2020;22/7/2020
1437;18/5/2020;22/3/2020
1438;5/6/2020;14/6/2020
1439;5/12/2020;30/8/2020
1440;10/12/2020;6/8/2020
1441;21/1/2020;30/8/2020
1442;9/2/2020;2/9/2020
1443;9/5/2020;23/7/2020
1444;8/7/2020;7/10/2020
1445;16/10/2020;11/4/2020
1446;12/7/2020;20/10/2020
1447;9/3/2020;3/7/2020
1448;29/1/2020;16/4/2020
1449;12/2/2020;6/10/2020
1450;16/7/2020;20/12/2020
1451;21/7/2020;27/3/2020
1452;29/3/2020;19/6/2020
1453;18/4/2020;12/10/2020
1454;15/10/2020;8/7/2020
1455;3/4/2020;25/11/2020
1456;22/9/2020;16/9/2020
1457;27/6/2020;8/12/2020
1458;2/8/2020;30/3/2020
1459;18/8/2020;27/9/2020
1460;2/11/2020;3/1/2020
1461;20/8/2020;20/3/2020
1462;13/5/2020;7/7/2020
1463;6/6/2020;4/2/2020
1464;28/7/2020;10/5/2020
1465;22/2/2020;19/9/2020
1466;6/6/2020;30/10/2020
1467;22/4/2020;20/2/2020
1468;26/11/2020;3/4/2020
1469;26/1/2020;28/9/2020
1470;8/11/2020;15/7/2020
1471;7/3/2020;7/6/2020
1472;22/6/2020;14/2/2020
1473;20/10/2020;26/5/2020
1474;16/3/2020;19/2/2020
1475;11/6/2020;8/2/2020
1476;6/7/2020;11/9/2020
1477;5/12/2020;14/7/2020
1478;8/3/2020;30/4/2020
1479;5/5/2020;23/10/2020
1480;25/12/2020;23/4/2020
1481;26/3/2020;6/12/2020
1482;2/7/2020;17/10/2020
1483;23/10/2020;5/4/2020
1484;1/2/2020;15/4/2020
1485;26/2/2020;5/3/2020
1486;23/12/2020;18/8/2020
1487;11/11/2020;17/4/2020
1488;14/12/2020;3/3/2020
1489;2/3/2020;23/7/2020
1490;19/7/2020;31/7/2020
1491;14/11/2020;3/5/2020
1492;26/4/2020;19/10/2020
1493;17/3/2020;11/8/2020
1494;15/5/2020;8/9/2020
1495;10/6/2020;18/2/2020
1496;7/3/2020;4/4/2020
1497;3/5/2020;28/2/2020
1498;17/2/2020;15/6/2020
1499;3/1/2020;29/4/2020
1500;10/12/2020;24/7/2020
1501;7/8/2020;22/8/2020
1502;26/2/2020;24/11/2020
1503;19/5/2020;21/7/2020
1504;24/6/2020;11/10/2020
1505;9/3/2020;9/1/2020
1506;13/3/2020;13/9/2020
1507;30/5/2020;27/12/2020
1508;10/4/2020;1/7/2020
1509;7/4/2020;8/11/2020
1510;4/4/2020;16/2/2020
1511;24/4/2020;15/12/2020
1512;8/5/2020;26/6/2020
1513;10/2/2020;29/2/2020
1514;12/6/2020;2/5/2020
1515;1/7/2020;28/7/2020
1516;8/4/2020;30/1/2020
1517;17/7/2020;24/12/2020
1518;17/4/2020;5/11/2020
1519;31/12/2020;7/8/2020
1520;17/12/2020;18/12/2020
1521;13/7/2020;20/4/2020
1522;2/12/2020;15/10/2020
1523;27/8/2020;4/12/2020
1524;10/7/2020;14/12/2020
1525;13/1/2020;29/9/2020
1526;11/6/2020;22/6/2020
1527;2/3/2020;23/11/2020
1528;18/8/2020;18/2/2020
1529;28/2/2020;31/7/2020
1530;8/10/2020;2/2/2020
1531;14/5/2020;9/5/2020
1532;15/12/2020;2/11/2020
1533;19/9/2020;2/3/2020
1534;20/11/2020;9/11/2020
1535;22/10/2020;26/10/2020
1536;1/12/2020;24/1/2020
1537;3/9/2020;25/4/2020
1538;6/9/2020;25/10/2020
1539;16/1/2020;27/6/2020
1540;25/10/2020;13/1/2020
1541;15/2/2020;30/7/2020
1542;9/5/2020;17/11/2020
1543;7/8/2020;13/10/2020
1544;28/12/2020;19/6/2020
1545;21/10/2020;18/3/2020
1546;8/12/2020;5/12/2020
1547;13/3/2020;5/4/2020
1548;1/2/2020;11/2/2020
1549;23/5/2020;8/3/2020
1550;27/7/2020;27/8/2020
1551;30/10/2020;16/11/2020
1552;25/7/2020;10/7/2020
1553;29/12/2020;6/2/2020
1554;21/3/2020;7/7/2020
1555;1/4/2020;20/10/2020
1556;21/11/2020;18/1/2020
1557;29/6/2020;8/2/2020
1558;19/9/2020;11/11/2020
1559;23/1/2020;25/9/2020
1560;4/6/2020;7/5/2020
1561;17/11/2020;6/4/2020
1562;26/2/2020;28/12/2020
1563;23/5/2020;1/4/2020
1564;6/1/2020;28/12/2020
1565;5/2/2020;23/9/2020
1566;2/6/2020;27/9/2020
1567;15/7/2020;21/1/2020
1568;4/3/2020;11/8/2020
1569;7/10/2020;19/7/2020
1570;22/12/2020;20/12/2020
1571;25/5/2020;11/7/2020
1572;9/12/2020;13/11/2020
1573;28/11/2020;25/1/2020
1574;25/12/2020;8/2/2020
1575;6/12/2020;10/10/2020
1576;25/4/2020;27/4/2020
1577;17/11/2020;9/7/2020
1578;16/9/2020;1/6/2020
1579;27/1/2020;12/7/2020
1580;16/9/2020;8/2/2020
1581;15/11/2020;15/4/2020
1582;10/12/2020;9/1/2020
1583;21/6/2020;29/7/2020
1584;29/7/2020;15/7/2020
1585;19/9/2020;26/10/2020
1586;19/4/2020;19/5/2020
1587;7/12/2020;25/4/2020
1588;27/11/2020;27/2/2020
1589;21/9/2020;11/1/2020
1590;8/11/2020;25/10/2020
1591;30/3/2020;22/2/2020
1592;27/11/2020;14/4/2020
1593;11/6/2020;11/3/2020
1594;14/1/2020;26/3/2020
1595;22/2/2020;21/9/2020
1596;1/2/2020;18/10/2020
1597;25/10/2020;1/5/2020
1598;18/6/2020;28/6/2020
1599;21/6/2020;29/3/2020
1600;21/5/2020;13/2/2020
1601;6/1/2020;12/3/2020
1602;28/4/2020;21/1/2020
1603;3/11/2020;6/10/2020
1604;31/5/2020;28/10/2020
1605;29/5/2020;3/4/2020
1606;18/10/2020;4/3/2020
1607;28/5/2020;30/9/2020
1608;22/9/2020;14/3/2020
1609;18/9/2020;11/10/2020
1610;6/4/2020;3/7/2020
1611;30/3/2020;4/4/2020
1612;15/4/2020;15/5/2020
1613;19/8/2020;9/2/2020
1614;30/1/2020;20/8/2020
1615;6/4/2020;19/9/2020
1616;2/5/2020;3/12/2020
1617;14/1/2020;27/4/2020
1618;20/11/2020;31/12/2020
1619;6/2/2020;5/2/2020
1620;1/8/2020;16/8/2020
1621;23/1/2020;28/7/2020
1622;5/10/2020;4/9/2020
1623;29/2/2020;16/2/2020
1624;9/11/2020;8/4/2020
1625;19/9/2020;7/11/2020
1626;24/10/2020;13/5/2020
1627;1/1/2020;14/3/2020
1628;3/4/2020;17/4/2020
1629;17/1/2020;16/12/2020
1630;1/5/2020;8/5/2020
1631;19/2/2020;7/5/2020
1632;28/4/2020;29/1/2020
1633;28/5/2020;20/5/2020
1634;25/9/2020;23/1/2020
1635;16/6/2020;9/5/2020
1636;29/1/2020;22/12/2020
1637;8/5/2020;7/4/2020
1638;5/11/2020;25/12/2020
1639;1/2/2020;27/6/2020
1640;15/9/2020;16/5/2020
1641;15/3/2020;3/6/2020
1642;24/12/2020;11/10/2020
1643;1/3/2020;28/6/2020
1644;30/1/2020;7/1/2020
1645;12/11/2020;29/1/2020
1646;25/4/2020;29/10/2020
1647;5/4/2020;4/5/2020
1648;18/5/2020;18/7/2020
1649;14/5/2020;29/2/2020
1650;4/1/2020;3/12/2020
1651;18/9/2020;13/5/2020
1652;7/9/2020;10/6/2020
1653;25/2/2020;5/7/2020
1654;26/4/2020;11/9/2020
1655;3/12/2020;15/3/2020
1656;3/5/2020;11/7/2020
1657;9/9/2020;9/2/2020
1658;14/2/2020;25/8/2020
1659;5/9/2020;1/11/2020
1660;28/12/2020;11/11/2020
1661;19/8/2020;26/1/2020
1662;5/9/2020;2/3/2020
1663;5/7/2020;20/7/2020
1664;1/6/2020;12/12/2020
1665;19/2/2020;14/3/2020
1666;31/12/2020;14/8/2020
1667;26/9/2020;13/6/2020
1668;24/9/2020;4/7/2020
1669;22/11/2020;26/1/2020
1670;3/2/2020;16/1/2020
1671;4/8/2020;12/7/2020
1672;22/8/2020;4/3/2020
1673;11/4/2020;8/11/2020
1674;16/7/2020;23/3/2020
1675;3/10/2020;19/5/2020
1676;31/10/2020;7/5/2020
1677;24/3/2020;29/8/2020
1678;26/3/2020;6/5/2020
1679;9/2/2020;8/7/2020
1680;1/5/2020;16/1/2020
1681;23/4/2020;2/3/2020
1682;5/5/2020;5/6/2020
1683;10/3/2020;4/1/2020
1684;12/2/2020;17/8/2020
1685;15/12/2020;3/4/2020
1686;27/12/2020;18/5/2020
1687;30/1/2020;25/7/2020
1688;20/6/2020;31/1/2020
1689;15/1/2020;27/8/2020
1690;12/7/2020;12/3/2020
1691;10/10/2020;11/10/2020
1692;14/8/2020;15/3/2020
1693;17/11/2020;17/5/2020
1694;20/7/2020;4/5/2020
1695;17/3/2020;14/7/2020
1696;6/3/2020;23/9/2020
1697;5/7/2020;8/1/2020
1698;22/7/2020;28/5/2020
1699;10/5/2020;8/12/2020
1700;18/8/2020;5/8/2020
1701;6/10/2020;29/4/2020
